latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,region
-1.14148,109.68736,336.45,0.4,0.37,2023-09-24,612,N,VIIRS,n,2,304.69,3.36,D,0,kalimantan
-1.12265,115.56393,350.9,0.54,0.51,2023-09-24,612,N,VIIRS,n,2,294.47,19.45,D,0,kalimantan
-1.09287,115.18566,354.46,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,298.25,14.29,D,0,kalimantan
-1.09245,115.6039,340.55,0.54,0.51,2023-09-24,612,N,VIIRS,n,2,295.48,13.03,D,0,kalimantan
-1.08831,115.18504,344.79,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,295.34,14.29,D,0,kalimantan
-1.07195,113.19057,332.06,0.57,0.43,2023-09-24,612,N,VIIRS,n,2,291.28,8.64,D,0,kalimantan
-1.06453,110.61028,338.36,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,299.06,2.91,D,0,kalimantan
-1.06302,115.31834,336.81,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,295.88,11.95,D,0,kalimantan
-1.06279,110.15797,336.67,0.41,0.37,2023-09-24,612,N,VIIRS,n,2,301.89,5.76,D,0,kalimantan
-1.0623,115.32304,333.71,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,295.67,11.95,D,0,kalimantan
-1.05553,115.24586,353.92,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,296.98,23.51,D,0,kalimantan
-1.05095,115.24522,341.08,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,293.93,23.51,D,0,kalimantan
-1.05024,113.55049,331.14,0.4,0.44,2023-09-24,612,N,VIIRS,n,2,294.22,3.04,D,0,kalimantan
-1.04966,113.55114,335.73,0.4,0.44,2023-09-24,612,N,VIIRS,n,2,294.62,2.4,D,0,kalimantan
-1.04202,116.90336,331.22,0.33,0.55,2023-09-24,612,N,VIIRS,n,2,293.36,1.34,D,0,kalimantan
-1.0385,117.06282,332.66,0.34,0.56,2023-09-24,612,N,VIIRS,n,2,293.38,3.91,D,0,kalimantan
-1.03456,114.99699,338.23,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,296.86,11.02,D,0,kalimantan
-1.03426,109.97903,331.86,0.4,0.37,2023-09-24,612,N,VIIRS,l,2,303.6,5.35,D,0,kalimantan
-1.03384,115.00145,341.77,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,298.02,11.02,D,0,kalimantan
-1.03268,114.99757,342.1,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,298.1,11,D,0,kalimantan
-1.032,115.00203,332.77,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,295.08,11,D,0,kalimantan
-1.03032,109.98213,339.01,0.4,0.37,2023-09-24,612,N,VIIRS,n,2,301.01,4.62,D,0,kalimantan
-1.02862,115.32773,344.58,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,295.55,10.48,D,0,kalimantan
-1.01773,110.61488,344.99,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,298.97,118.79,D,0,kalimantan
-1.0174,109.88431,333.01,0.4,0.37,2023-09-24,612,N,VIIRS,l,2,305.9,4.8,D,0,kalimantan
-1.01038,111.88242,342.99,0.48,0.4,2023-09-24,612,N,VIIRS,n,2,297.93,8.6,D,0,kalimantan
-1.00745,114.40155,356.6,0.45,0.47,2023-09-24,612,N,VIIRS,n,2,295.75,29.39,D,0,kalimantan
-1.0066,115.37763,339.03,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,296.18,25.05,D,0,kalimantan
-1.0056,115.32442,332.95,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,295.44,4.69,D,0,kalimantan
-1.00492,114.93915,340.88,0.49,0.48,2023-09-24,612,N,VIIRS,n,2,295.66,6.76,D,0,kalimantan
-1.00024,115.75512,334.05,0.55,0.51,2023-09-24,612,N,VIIRS,n,2,296.24,6.54,D,0,kalimantan
-0.99616,110.34755,340.21,0.41,0.37,2023-09-24,612,N,VIIRS,n,2,301.11,18.52,D,0,kalimantan
-0.99578,110.43484,348.7,0.42,0.37,2023-09-24,612,N,VIIRS,n,2,303.71,26.34,D,0,kalimantan
-0.98693,110.79366,334.24,0.43,0.38,2023-09-24,612,N,VIIRS,n,2,298.5,15.91,D,0,kalimantan
-0.98029,115.34122,340.4,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,295.73,4.81,D,0,kalimantan
-0.97905,114.95795,345.33,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,295.75,7.1,D,0,kalimantan
-0.97882,115.34447,340.35,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,295.67,6.1,D,0,kalimantan
-0.97504,115.36801,335.05,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,297.82,16.87,D,0,kalimantan
-0.97429,115.37273,331.11,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,295.3,11.98,D,0,kalimantan
-0.97155,110.56916,347.33,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,303.69,13.26,D,0,kalimantan
-0.97135,115.36884,349.6,0.52,0.5,2023-09-24,612,N,VIIRS,n,2,297.52,51.51,D,0,kalimantan
-0.96991,110.56924,336.38,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,300.41,6.98,D,0,kalimantan
-0.96933,115.16862,342.78,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,292.63,14.72,D,0,kalimantan
-0.96898,114.99282,341.65,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,295.8,6.73,D,0,kalimantan
-0.96413,112.23064,343.11,0.5,0.41,2023-09-24,612,N,VIIRS,n,2,298.84,20.75,D,0,kalimantan
-0.96408,115.17241,350.42,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,296.79,51.76,D,0,kalimantan
-0.96336,115.17706,344.84,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,299.62,51.76,D,0,kalimantan
-0.96119,116.98158,345.41,0.34,0.56,2023-09-24,612,N,VIIRS,n,2,289.94,3.56,D,0,kalimantan
-0.9597,114.96413,339.84,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,295.45,7.28,D,0,kalimantan
-0.95882,115.17629,347.26,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,294.31,12.74,D,0,kalimantan
-0.95669,113.94362,339.84,0.42,0.45,2023-09-24,612,N,VIIRS,n,2,294.25,7.6,D,0,kalimantan
-0.95611,113.94746,340,0.42,0.45,2023-09-24,612,N,VIIRS,n,2,292.84,7.6,D,0,kalimantan
-0.95521,114.96345,340.33,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,294.46,10.14,D,0,kalimantan
-0.94738,110.7719,340.97,0.43,0.38,2023-09-24,612,N,VIIRS,n,2,301.3,11.7,D,0,kalimantan
-0.94262,110.49213,334.92,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,301.06,2.84,D,0,kalimantan
-0.94135,115.16872,340.95,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,296.26,8.53,D,0,kalimantan
-0.94062,112.2089,338.61,0.5,0.41,2023-09-24,612,N,VIIRS,n,2,297.05,11.57,D,0,kalimantan
-0.94016,112.20989,336.24,0.5,0.41,2023-09-24,612,N,VIIRS,n,2,296.16,5.42,D,0,kalimantan
-0.9368,115.168,339.47,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,294.68,8.53,D,0,kalimantan
-0.9363,115.41207,342.75,0.53,0.5,2023-09-24,612,N,VIIRS,n,2,299.16,60.71,D,0,kalimantan
-0.93586,114.96944,332.88,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,294.61,14.3,D,0,kalimantan
-0.93515,114.9739,340.66,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,294.9,18.95,D,0,kalimantan
-0.93493,114.64109,334.6,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,294.56,2.27,D,0,kalimantan
-0.93447,114.96976,335.3,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,295.57,19.42,D,0,kalimantan
-0.92522,114.67458,331.25,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,293.68,4.78,D,0,kalimantan
-0.92247,115.08229,340.32,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,296.53,23.02,D,0,kalimantan
-0.92193,115.08287,344.14,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,296.78,21.87,D,0,kalimantan
-0.91283,114.72511,348.74,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,294.85,10.13,D,0,kalimantan
-0.91139,115.82474,343.65,0.56,0.52,2023-09-24,612,N,VIIRS,n,2,293.64,9.17,D,0,kalimantan
-0.91108,115.82684,340.01,0.56,0.52,2023-09-24,612,N,VIIRS,n,2,294.53,6.87,D,0,kalimantan
-0.90996,113.83214,348.81,0.42,0.45,2023-09-24,612,N,VIIRS,n,2,296.7,7.09,D,0,kalimantan
-0.9077,114.0938,355.44,0.43,0.46,2023-09-24,612,N,VIIRS,n,2,297.35,24.59,D,0,kalimantan
-0.90579,113.83159,351.5,0.42,0.45,2023-09-24,612,N,VIIRS,n,2,292.41,7.09,D,0,kalimantan
-0.90463,115.197,338.01,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,296.94,17.42,D,0,kalimantan
-0.90432,115.19617,336.29,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,295.76,10.04,D,0,kalimantan
-0.90393,115.20163,341.47,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,297.3,26.99,D,0,kalimantan
-0.90358,115.2008,348.51,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,297.89,31.32,D,0,kalimantan
-0.90046,113.94682,341.95,0.42,0.45,2023-09-24,612,N,VIIRS,n,2,297.19,11.26,D,0,kalimantan
-0.89968,115.16817,344.22,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,299.71,72.16,D,0,kalimantan
-0.89957,115.16741,343.21,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,298.71,65.6,D,0,kalimantan
-0.89443,115.11109,343.14,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,294.24,6.18,D,0,kalimantan
-0.88963,110.49192,344.55,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,304.33,12.49,D,0,kalimantan
-0.88617,110.4914,345.6,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,302.77,12.49,D,0,kalimantan
-0.88541,113.98786,340.91,0.42,0.46,2023-09-24,612,N,VIIRS,n,2,296.1,10.48,D,0,kalimantan
-0.87524,115.08492,338.7,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,293.95,11.35,D,0,kalimantan
-0.87491,113.8313,337.9,0.42,0.45,2023-09-24,612,N,VIIRS,n,2,294.34,3.53,D,0,kalimantan
-0.87454,115.08944,340.27,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,295.08,11.35,D,0,kalimantan
-0.86549,117.10802,333.26,0.34,0.56,2023-09-24,612,N,VIIRS,n,2,290.37,1.72,D,0,kalimantan
-0.85991,115.06422,342.86,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,294.92,16.97,D,0,kalimantan
-0.85063,113.85074,340.39,0.42,0.45,2023-09-24,612,N,VIIRS,n,2,295.41,5.22,D,0,kalimantan
-0.84244,109.70314,341.4,0.4,0.37,2023-09-24,612,N,VIIRS,n,2,301.76,7.18,D,0,kalimantan
-0.84148,114.52042,342.05,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,295.78,5.27,D,0,kalimantan
-0.83948,109.49586,336.37,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,303.52,4.97,D,0,kalimantan
-0.83906,109.70263,349.62,0.4,0.37,2023-09-24,612,N,VIIRS,n,2,303.52,7.18,D,0,kalimantan
-0.82655,114.79223,340.65,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,295.83,10.2,D,0,kalimantan
-0.82288,111.4273,335.58,0.46,0.39,2023-09-24,612,N,VIIRS,n,2,298.66,3.94,D,0,kalimantan
-0.82056,109.41734,344.74,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,303.4,6.06,D,0,kalimantan
-0.82003,109.42085,337.71,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,305.77,6.06,D,0,kalimantan
-0.81538,114.60174,333.52,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,294.49,3.38,D,0,kalimantan
-0.81413,109.26497,330.05,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,299.54,4.53,D,0,kalimantan
-0.81357,109.40485,341.56,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,300.2,11.59,D,0,kalimantan
-0.81046,112.83667,334.29,0.54,0.42,2023-09-24,612,N,VIIRS,n,2,296.33,6.08,D,0,kalimantan
-0.81021,109.40434,346.22,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,300.99,11.59,D,0,kalimantan
-0.80988,112.86681,331.12,0.55,0.42,2023-09-24,612,N,VIIRS,n,2,295.9,2.94,D,0,kalimantan
-0.80968,109.40786,355.08,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,304.25,24.76,D,0,kalimantan
-0.80633,109.40736,346.46,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,300.19,15.06,D,0,kalimantan
-0.80244,109.41039,338.58,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,297.58,15.06,D,0,kalimantan
-0.79703,114.28456,341.09,0.45,0.47,2023-09-24,612,N,VIIRS,n,2,293.14,4.68,D,0,kalimantan
-0.79517,114.87732,338.54,0.49,0.48,2023-09-24,612,N,VIIRS,n,2,295.06,4.67,D,0,kalimantan
-0.78982,111.42649,336.03,0.46,0.39,2023-09-24,612,N,VIIRS,n,2,300.96,30.99,D,0,kalimantan
-0.78729,114.2337,352.13,0.44,0.46,2023-09-24,612,N,VIIRS,n,2,298.74,23.26,D,0,kalimantan
-0.78698,115.0499,341.04,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,293.54,11,D,0,kalimantan
-0.78142,110.51398,332.25,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,299.46,0.96,D,0,kalimantan
-0.78138,111.70277,330.51,0.47,0.4,2023-09-24,612,N,VIIRS,n,2,296.34,1.37,D,0,kalimantan
-0.77064,114.72301,341.37,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,294.36,6.16,D,0,kalimantan
-0.76878,114.72577,341.18,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,295.48,10.49,D,0,kalimantan
-0.76622,114.72231,342.59,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,290.52,6.16,D,0,kalimantan
-0.73404,114.57849,340.47,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,290.66,6.58,D,0,kalimantan
-0.7334,114.58268,340.08,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,292.41,10.18,D,0,kalimantan
-0.73042,109.41041,340.34,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,304.67,5.09,D,0,kalimantan
-0.72739,115.13415,292.16,0.51,0.49,2023-09-24,612,N,VIIRS,l,2,296.65,50.18,D,0,kalimantan
-0.72667,115.13874,342.13,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,297.94,64.94,D,0,kalimantan
-0.72274,116.10062,344.78,0.59,0.53,2023-09-24,612,N,VIIRS,n,2,294.43,10.75,D,0,kalimantan
-0.72117,114.8094,332.35,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,295.16,4.54,D,0,kalimantan
-0.69012,114.42279,353.07,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,296.59,26.11,D,0,kalimantan
-0.68001,110.44843,337.04,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,303.02,3.48,D,0,kalimantan
-0.67562,113.89317,331.98,0.42,0.45,2023-09-24,612,N,VIIRS,n,2,291.01,2.3,D,0,kalimantan
-0.67539,114.34494,344.64,0.45,0.47,2023-09-24,612,N,VIIRS,n,2,295.47,4.95,D,0,kalimantan
-0.66824,114.68687,339.15,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,296.45,8.53,D,0,kalimantan
-0.66759,114.69117,338.92,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,295.02,8.53,D,0,kalimantan
-0.66694,114.69036,342.04,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,297.58,15.79,D,0,kalimantan
-0.66537,114.43929,341.13,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,295.32,5.64,D,0,kalimantan
-0.66497,114.01792,343.49,0.43,0.46,2023-09-24,612,N,VIIRS,n,2,290.16,5.84,D,0,kalimantan
-0.66381,114.68619,332.36,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,294.41,8.53,D,0,kalimantan
-0.66316,114.69049,340.55,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,294.66,8.53,D,0,kalimantan
-0.66252,114.6897,341.22,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,294.68,15.79,D,0,kalimantan
-0.65399,115.72508,335.35,0.56,0.51,2023-09-24,612,N,VIIRS,n,2,294.82,5.9,D,0,kalimantan
-0.65077,114.62312,341.77,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,293.13,4.17,D,0,kalimantan
-0.64505,114.36943,338.68,0.45,0.47,2023-09-24,612,N,VIIRS,n,2,295.01,10.69,D,0,kalimantan
-0.6407,114.3689,354.86,0.45,0.47,2023-09-24,612,N,VIIRS,n,2,295.82,10.69,D,0,kalimantan
-0.64019,111.03731,332.11,0.44,0.38,2023-09-24,612,N,VIIRS,n,2,298.65,6.9,D,0,kalimantan
-0.62565,114.52324,335.31,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,295.31,3.44,D,0,kalimantan
-0.60956,114.51151,339.94,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,295.63,6.09,D,0,kalimantan
-0.60558,114.68196,331.95,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,295.17,14.37,D,0,kalimantan
-0.60115,114.68134,345.72,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,296.58,14.37,D,0,kalimantan
-0.59989,114.83716,336.25,0.49,0.48,2023-09-24,612,N,VIIRS,n,2,291.35,10.28,D,0,kalimantan
-0.59882,114.52291,340.71,0.47,0.47,2023-09-24,612,N,VIIRS,n,2,291.75,3.37,D,0,kalimantan
-0.5977,114.55862,337.23,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,296.47,3.79,D,0,kalimantan
-0.59609,114.83205,337.52,0.49,0.48,2023-09-24,612,N,VIIRS,n,2,294.47,11.57,D,0,kalimantan
-0.59541,114.83652,341.55,0.49,0.48,2023-09-24,612,N,VIIRS,n,2,294.32,10.28,D,0,kalimantan
-0.59438,110.50858,330.59,0.42,0.38,2023-09-24,612,N,VIIRS,n,2,297.91,2.61,D,0,kalimantan
-0.59411,114.49593,356.75,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,291.85,12.42,D,0,kalimantan
-0.59103,111.7493,330.24,0.48,0.4,2023-09-24,612,N,VIIRS,n,2,298.86,3.37,D,0,kalimantan
-0.59087,115.08265,338.89,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,292.75,4.06,D,0,kalimantan
-0.59069,115.07915,342.18,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,295.48,77.74,D,0,kalimantan
-0.59014,115.08724,330.06,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,290.69,4.06,D,0,kalimantan
-0.59,115.08376,347.86,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,292.66,33.81,D,0,kalimantan
-0.58613,115.07851,208,0.51,0.49,2023-09-24,612,N,VIIRS,l,2,302,77.74,D,0,kalimantan
-0.58544,115.0831,345.23,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,294.4,33.81,D,0,kalimantan
-0.5852,114.14619,347.3,0.44,0.46,2023-09-24,612,N,VIIRS,n,2,291.72,14.19,D,0,kalimantan
-0.58474,115.08768,332.62,0.51,0.49,2023-09-24,612,N,VIIRS,n,2,291.29,33.81,D,0,kalimantan
-0.58395,114.41423,340.17,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,293.67,6.12,D,0,kalimantan
-0.57854,114.59467,340.49,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,295.68,5.98,D,0,kalimantan
-0.57754,114.57248,331.79,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,292.7,3.74,D,0,kalimantan
-0.5746,114.67721,341.96,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,297.65,27.26,D,0,kalimantan
-0.57201,111.79914,340.02,0.48,0.4,2023-09-24,612,N,VIIRS,n,2,298.38,5.52,D,0,kalimantan
-0.57086,114.67216,330.48,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,294.8,32.61,D,0,kalimantan
-0.57018,114.67651,342.22,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,296.35,32.61,D,0,kalimantan
-0.56907,114.59756,354.13,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,295.36,7.82,D,0,kalimantan
-0.56803,114.54914,333.54,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,290.63,2.87,D,0,kalimantan
-0.56708,114.37907,342.11,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,294.68,4.18,D,0,kalimantan
-0.56527,114.5973,347.38,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,294.72,10.68,D,0,kalimantan
-0.56519,114.39145,345.49,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,295.07,8.87,D,0,kalimantan
-0.56466,114.59695,331.58,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,294.46,4.39,D,0,kalimantan
-0.56443,114.13923,340.67,0.44,0.46,2023-09-24,612,N,VIIRS,n,2,292.4,6.84,D,0,kalimantan
-0.56364,109.28763,341.13,0.39,0.36,2023-09-24,612,N,VIIRS,n,2,301.39,4.06,D,0,kalimantan
-0.56017,114.13855,330.84,0.44,0.46,2023-09-24,612,N,VIIRS,n,2,291.55,6.84,D,0,kalimantan
-0.55713,114.38604,345.24,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,295.31,10.94,D,0,kalimantan
-0.55037,114.37226,341.77,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,296.59,9.67,D,0,kalimantan
-0.54557,114.51979,345.32,0.47,0.47,2023-09-24,612,N,VIIRS,n,2,293.08,7.76,D,0,kalimantan
-0.53965,112.13062,336.93,0.5,0.41,2023-09-24,612,N,VIIRS,n,2,300.32,4.06,D,0,kalimantan
-0.53412,114.65392,340.04,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,294.67,4.5,D,0,kalimantan
-0.53346,114.65826,334.7,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,292.86,5.79,D,0,kalimantan
-0.53115,114.52612,345.93,0.47,0.47,2023-09-24,612,N,VIIRS,n,2,294.73,17.23,D,0,kalimantan
-0.52123,114.5032,340,0.47,0.47,2023-09-24,612,N,VIIRS,n,2,291.33,5.39,D,0,kalimantan
-0.51407,116.89212,342.52,0.34,0.56,2023-09-24,612,N,VIIRS,n,2,290.4,5.03,D,0,kalimantan
-0.51319,114.52618,341.81,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,292.76,11.29,D,0,kalimantan
-0.51252,114.89653,343.17,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,297.01,17.92,D,0,kalimantan
-0.51093,114.89691,347.19,0.49,0.49,2023-09-24,612,N,VIIRS,n,2,300.16,66.28,D,0,kalimantan
-0.51035,112.19711,347.9,0.5,0.41,2023-09-24,612,N,VIIRS,n,2,300.02,12.47,D,0,kalimantan
-0.51024,112.19603,336.88,0.5,0.41,2023-09-24,612,N,VIIRS,n,2,296.95,6.86,D,0,kalimantan
-0.50954,112.20054,335.86,0.5,0.41,2023-09-24,612,N,VIIRS,n,2,298.38,6.86,D,0,kalimantan
-0.50657,112.1966,347.96,0.5,0.41,2023-09-24,612,N,VIIRS,n,2,288.84,12.47,D,0,kalimantan
-0.50645,112.19556,336.32,0.5,0.41,2023-09-24,612,N,VIIRS,n,2,287.82,6.86,D,0,kalimantan
-0.50379,114.38609,355.1,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,296.43,17.02,D,0,kalimantan
-0.49926,114.44334,339.35,0.46,0.47,2023-09-24,612,N,VIIRS,n,2,294.72,7.11,D,0,kalimantan
-0.49814,114.50757,341.62,0.47,0.47,2023-09-24,612,N,VIIRS,n,2,290.25,6.48,D,0,kalimantan
-0.49775,114.62567,343.12,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,295.08,13.86,D,0,kalimantan
-0.49487,114.5285,330.44,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,291.29,2.62,D,0,kalimantan
-0.49332,114.62508,345.25,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,293.79,13.86,D,0,kalimantan
-0.49118,114.58088,342.23,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,294.85,10.06,D,0,kalimantan
-0.48277,115.9217,340.29,0.58,0.52,2023-09-24,612,N,VIIRS,n,2,296.1,8.2,D,0,kalimantan
-0.48119,115.92426,340.97,0.58,0.52,2023-09-24,612,N,VIIRS,n,2,296.18,6.75,D,0,kalimantan
-0.47958,114.54,331.74,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,293.84,5.03,D,0,kalimantan
-0.47889,114.54436,339.91,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,294.07,8.25,D,0,kalimantan
-0.47737,114.90553,340.84,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,295.2,5.07,D,0,kalimantan
-0.47299,114.58186,335.09,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,293.61,4.36,D,0,kalimantan
-0.47229,116.07533,332.71,0.59,0.53,2023-09-24,612,N,VIIRS,n,2,295.84,3.21,D,0,kalimantan
-0.47217,114.90936,341.97,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,296.8,40.91,D,0,kalimantan
-0.44376,114.6277,341.22,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,295.95,38.91,D,0,kalimantan
-0.43513,114.59518,345.19,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,293.28,6.31,D,0,kalimantan
-0.42212,110.17361,336.47,0.41,0.37,2023-09-24,612,N,VIIRS,n,2,300.26,2.89,D,0,kalimantan
-0.42143,114.65552,332.3,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,294.76,4.04,D,0,kalimantan
-0.41699,114.65488,340.38,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,293.93,4.04,D,0,kalimantan
-0.41681,114.89759,332.09,0.5,0.49,2023-09-24,612,N,VIIRS,n,2,294.62,4.4,D,0,kalimantan
-0.38417,116.14288,342.51,0.6,0.53,2023-09-24,612,N,VIIRS,n,2,296.22,8.74,D,0,kalimantan
-0.38134,114.50625,339.84,0.47,0.48,2023-09-24,612,N,VIIRS,n,2,290.71,5.03,D,0,kalimantan
-0.38044,115.75907,332.89,0.57,0.52,2023-09-24,612,N,VIIRS,n,2,294.97,4.48,D,0,kalimantan
-0.36834,115.48966,341.62,0.54,0.51,2023-09-24,612,N,VIIRS,n,2,295.39,9.32,D,0,kalimantan
-0.35588,112.27409,343.51,0.51,0.41,2023-09-24,612,N,VIIRS,n,2,292.38,5.49,D,0,kalimantan
-0.35257,114.74768,338.54,0.49,0.48,2023-09-24,612,N,VIIRS,n,2,295.73,6.53,D,0,kalimantan
-0.34947,114.73829,331.73,0.48,0.48,2023-09-24,612,N,VIIRS,n,2,295.08,27.24,D,0,kalimantan
-0.34879,114.74265,344.99,0.49,0.48,2023-09-24,612,N,VIIRS,n,2,299.34,27.24,D,0,kalimantan
-0.3473,115.532,336,0.55,0.51,2023-09-24,612,N,VIIRS,n,2,296.28,21.65,D,0,kalimantan
-0.34432,114.74199,330.51,0.49,0.48,2023-09-24,612,N,VIIRS,n,2,294.98,6.04,D,0,kalimantan
